ID;MSG;SHARES;LIKES;PROPERTIES;CREATED
431753333699609_584791658395775;【Research & Development Center Celebrates the 60th Anniversary】The article covers the history of the Research & Development Center together with its recent research activities and its plans for the future in its role as a source of the technologies through which we will realize our new brand statement, “A SUSTAINABLE FUTURE”. More details:https://www.yanmar.com/global/technology/technical_review/2016/1027_1.html;{"count"=>2};{"data"=>[{"id"=>"431753333699609", "name"=>"Yanmar Global"}, {"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"865127883605782", "name"=>"Jayson Balog"}, {"id"=>"540266639482206", "name"=>"Makoto Shinmura"}, {"id"=>"224277987983612", "name"=>"\u3054\u3068\u3046 \u3068\u3088\u3072\u308D"}, {"id"=>"1340824342608596", "name"=>"Rodrigo J\u00FAles Marques"}, {"id"=>"223509444694562", "name"=>"\u5CA9\u4F50\u9686"}, {"id"=>"1026757677353935", "name"=>"XuXu Do"}, {"id"=>"10204784002574839", "name"=>"Kasey Thren"}, {"id"=>"116827935413351", "name"=>"Wael Hikaya"}, {"id"=>"751751428195584", "name"=>"Alex Ishiwatari"}, {"id"=>"10203785691589958", "name"=>"Dayan Wieliam"}, {"id"=>"514358498765986", "name"=>"Kunimitsu Ashino"}, {"id"=>"722495754440330", "name"=>"Julie Phuong"}], "paging"=>{"cursors"=>{"before"=>"NDMxNzUzMzMzNjk5NjA5", "after"=>"NzIyNDk1NzU0NDQwMzMw"}}};;2016-11-07T09:34:25+0000
431753333699609_583136755227932;Matelec, the International Trade Fair for the Electrical and Electronics Industry was held in Madrid, Spain from October 25 to October 28.HIMOINSA displayed several generator sets. One of them with YANMAR engine; generator sets model HRYW 45 – T5.;{"count"=>4};{"data"=>[{"id"=>"193921810977302", "name"=>"Kyaw Myo Tun"}, {"id"=>"431753333699609", "name"=>"Yanmar Global"}, {"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"613684612091561", "name"=>"Isao Kai"}, {"id"=>"725291070882245", "name"=>"Chisa Iwanaga"}, {"id"=>"224277987983612", "name"=>"\u3054\u3068\u3046 \u3068\u3088\u3072\u308D"}, {"id"=>"544259115742856", "name"=>"Masaru Sonobe"}, {"id"=>"116827935413351", "name"=>"Wael Hikaya"}, {"id"=>"874349915971156", "name"=>"Md Sharifujjaman Shah"}, {"id"=>"1340824342608596", "name"=>"Rodrigo J\u00FAles Marques"}, {"id"=>"648789478528210", "name"=>"Angelo van der Velden"}, {"id"=>"753408901404203", "name"=>"Eddie Lorenzo Mora"}, {"id"=>"778790572175727", "name"=>"Amin Naga"}, {"id"=>"1581501615403118", "name"=>"Masami Kawakami"}, {"id"=>"742841635828312", "name"=>"Izumi Tuyen"}, {"id"=>"10204784002574839", "name"=>"Kasey Thren"}, {"id"=>"673268236044474", "name"=>"Tilly Dobbe"}, {"id"=>"849220665165858", "name"=>"Peter Baardman"}, {"id"=>"172446606430930", "name"=>"\u52A0\u85E4\u6EAA\u5C71"}, {"id"=>"223509444694562", "name"=>"\u5CA9\u4F50\u9686"}, {"id"=>"751751428195584", "name"=>"Alex Ishiwatari"}, {"id"=>"471779216286389", "name"=>"Tamon Otsuka"}, {"id"=>"10203785691589958", "name"=>"Dayan Wieliam"}, {"id"=>"1026757677353935", "name"=>"XuXu Do"}, {"id"=>"758665870819002", "name"=>"Son Le"}], "paging"=>{"cursors"=>{"before"=>"MTkzOTIxODEwOTc3MzAy", "after"=>"NzU4NjY1ODcwODE5MDAy"}, "next"=>"https://graph.facebook.com/v2.2/431753333699609_583136755227932/likes?access_token=EAACEdEose0cBAAZBHuE2v3R2d9oLhl0um6JUOqQ5l5Y7kQ272kujtQvEdGmHjuFIybTSA7JQ0oN6Jt6bnTQDmk5Vf8kURzesMZAZB8lGmWotfxZC7qUokI98fQDexmqV3gnO1j1ZBCyVcQiW5su052ubj98nvgythxRaSlx9HjkdZBBZAuV8gKj&limit=25&after=NzU4NjY1ODcwODE5MDAy"}};;2016-11-04T10:04:32+0000
431753333699609_581986528676288;Elevators of YANMAR headquarter in Osaka have been decorated with the AMERICA'S CUP.The photos are elevator doors on the first floor of the entrance. Interior of this elevator also put the AMERICA'S CUP poster.We will boost the AMERICA'S CUP World Series Fukuoka from the headquarter.Please refer to the news release of YANMAR for the AMERICA'S CUP in Fukuoka.https://www.yanmar.com/global/news/2016/10/11/19476.html;{"count"=>5};{"data"=>[{"id"=>"10207582963956921", "name"=>"Dino Octavio"}, {"id"=>"100002408387781", "name"=>"Koji  Ueda"}, {"id"=>"878587645557839", "name"=>"Tomoko Murata"}, {"id"=>"10204979345545522", "name"=>"Tatsuro Marui"}, {"id"=>"431753333699609", "name"=>"Yanmar Global"}, {"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"753408901404203", "name"=>"Eddie Lorenzo Mora"}, {"id"=>"758665870819002", "name"=>"Son Le"}, {"id"=>"725291070882245", "name"=>"Chisa Iwanaga"}, {"id"=>"224277987983612", "name"=>"\u3054\u3068\u3046 \u3068\u3088\u3072\u308D"}, {"id"=>"979891225378070", "name"=>"G\u00FCnter Weckert"}, {"id"=>"893450100718195", "name"=>"Arjen Barendse"}, {"id"=>"796847610382113", "name"=>"\u5927\u548C\u9032\u4E00\u90CE"}, {"id"=>"10204049664232092", "name"=>"Suchada Pratchayathip"}, {"id"=>"722495754440330", "name"=>"Julie Phuong"}, {"id"=>"368718783279568", "name"=>"Diana Moesker"}, {"id"=>"778790572175727", "name"=>"Amin Naga"}, {"id"=>"172446606430930", "name"=>"\u52A0\u85E4\u6EAA\u5C71"}, {"id"=>"767425276680363", "name"=>"Tomochika Takahara"}, {"id"=>"223509444694562", "name"=>"\u5CA9\u4F50\u9686"}, {"id"=>"911400788881283", "name"=>"Douglas Leite"}, {"id"=>"872343959470184", "name"=>"Trudy Eikeren Van"}, {"id"=>"10204367796668954", "name"=>"Nguyen Thi Tham"}, {"id"=>"319782444837897", "name"=>"Hiromoto Tsuji"}, {"id"=>"514358498765986", "name"=>"Kunimitsu Ashino"}], "paging"=>{"cursors"=>{"before"=>"MTAyMDc1ODI5NjM5NTY5MjEZD", "after"=>"NTE0MzU4NDk4NzY1OTg2"}, "next"=>"https://graph.facebook.com/v2.2/431753333699609_581986528676288/likes?access_token=EAACEdEose0cBAAZBHuE2v3R2d9oLhl0um6JUOqQ5l5Y7kQ272kujtQvEdGmHjuFIybTSA7JQ0oN6Jt6bnTQDmk5Vf8kURzesMZAZB8lGmWotfxZC7qUokI98fQDexmqV3gnO1j1ZBCyVcQiW5su052ubj98nvgythxRaSlx9HjkdZBBZAuV8gKj&limit=25&after=NTE0MzU4NDk4NzY1OTg2"}};;2016-11-02T09:43:32+0000
431753333699609_581451388729802;The Yanmar "YT3 Series" tractors was selected as one of the winners of the "Good Design Gold Award 2016" (Operated by the Japan Institute of Design Promotion) from among a total 4,085 entries. The "Good Design Gold Award" is an award granted to recognize particularly outstanding designs from among all of the Good Design Award candidates for 2016. More details: https://www.yanmar.com/global/news/2016/10/28/20000.html;{"count"=>14};{"data"=>[{"id"=>"725291070882245", "name"=>"Chisa Iwanaga"}, {"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"540266639482206", "name"=>"Makoto Shinmura"}, {"id"=>"10152996049438170", "name"=>"Subhajit Biswas"}, {"id"=>"888682177829534", "name"=>"White'airakitsuy"}, {"id"=>"468972973242189", "name"=>"\u67FF\u82B1\u559C\u7F8E"}, {"id"=>"10200362146132027", "name"=>"Christopher Antipolo Logronio"}, {"id"=>"836025316412091", "name"=>"Paola Oberto"}, {"id"=>"737624282927727", "name"=>"Marcelo Marcon"}, {"id"=>"1340824342608596", "name"=>"Rodrigo J\u00FAles Marques"}, {"id"=>"10152837320396424", "name"=>"Cecilia Costanzi"}, {"id"=>"760418517377406", "name"=>"Koji Tashiro"}, {"id"=>"874349915971156", "name"=>"Md Sharifujjaman Shah"}, {"id"=>"764105826965449", "name"=>"Fumie Hashimoto"}, {"id"=>"10152832194824330", "name"=>"Truc Nguyen"}, {"id"=>"10204367796668954", "name"=>"Nguyen Thi Tham"}, {"id"=>"1581501615403118", "name"=>"Masami Kawakami"}, {"id"=>"939808036052161", "name"=>"Thelmo Itchad"}, {"id"=>"761703677257399", "name"=>"Hideki  Ueda"}, {"id"=>"223509444694562", "name"=>"\u5CA9\u4F50\u9686"}, {"id"=>"10204784002574839", "name"=>"Kasey Thren"}, {"id"=>"998799506813192", "name"=>"Obet Gatchalian"}, {"id"=>"10153574166667959", "name"=>"Romina Mero"}, {"id"=>"601333039973309", "name"=>"Arun Kumar"}, {"id"=>"10154994937601664", "name"=>"Andr\u00E9s Spies"}], "paging"=>{"cursors"=>{"before"=>"NzI1MjkxMDcwODgyMjQ1", "after"=>"MTAxNTQ5OTQ5Mzc2MDE2NjQZD"}, "next"=>"https://graph.facebook.com/v2.2/431753333699609_581451388729802/likes?access_token=EAACEdEose0cBAAZBHuE2v3R2d9oLhl0um6JUOqQ5l5Y7kQ272kujtQvEdGmHjuFIybTSA7JQ0oN6Jt6bnTQDmk5Vf8kURzesMZAZB8lGmWotfxZC7qUokI98fQDexmqV3gnO1j1ZBCyVcQiW5su052ubj98nvgythxRaSlx9HjkdZBBZAuV8gKj&limit=25&after=MTAxNTQ5OTQ5Mzc2MDE2NjQZD"}};;2016-11-01T09:13:42+0000
431753333699609_579429678931973;"Red Bull Cliff Diving World Series 2016" was held in Wakayama Prefecture Shirahama on October 15 and October 16. This high diving competition which is said to Extreme Sports came to Japan first time. Yanmar also supported the event as a sponsor. Take a look at the pictures below.;{"count"=>1};{"data"=>[{"id"=>"224277987983612", "name"=>"\u3054\u3068\u3046 \u3068\u3088\u3072\u308D"}, {"id"=>"753408901404203", "name"=>"Eddie Lorenzo Mora"}, {"id"=>"874349915971156", "name"=>"Md Sharifujjaman Shah"}, {"id"=>"979891225378070", "name"=>"G\u00FCnter Weckert"}, {"id"=>"10204273549652941", "name"=>"Guido de Jong"}, {"id"=>"673268236044474", "name"=>"Tilly Dobbe"}, {"id"=>"1581501615403118", "name"=>"Masami Kawakami"}, {"id"=>"764105826965449", "name"=>"Fumie Hashimoto"}, {"id"=>"10152877602933801", "name"=>"Sharon Seet"}, {"id"=>"116827935413351", "name"=>"Wael Hikaya"}, {"id"=>"722495754440330", "name"=>"Julie Phuong"}, {"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"172446606430930", "name"=>"\u52A0\u85E4\u6EAA\u5C71"}], "paging"=>{"cursors"=>{"before"=>"MjI0Mjc3OTg3OTgzNjEy", "after"=>"MTcyNDQ2NjA2NDMwOTMw"}}};;2016-10-28T10:36:48+0000
431753333699609_578969932311281;Barcelona International boat show called Salonnautico was held from October 12 to October 16. We are represented by YANMAR Equipment Iberica at stand D466.;{"count"=>9};{"data"=>[{"id"=>"883933135031551", "name"=>"Thais Bonito Brigatto"}, {"id"=>"10207612217488442", "name"=>"Julio Arribas"}, {"id"=>"10152837320396424", "name"=>"Cecilia Costanzi"}, {"id"=>"408378959309796", "name"=>"Ayako Baba"}, {"id"=>"725291070882245", "name"=>"Chisa Iwanaga"}, {"id"=>"613684612091561", "name"=>"Isao Kai"}, {"id"=>"778790572175727", "name"=>"Amin Naga"}, {"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"760418517377406", "name"=>"Koji Tashiro"}, {"id"=>"10207985384295549", "name"=>"Mirko Andre"}, {"id"=>"1117429428308706", "name"=>"Athaullah Kutharathullah"}, {"id"=>"10152832194824330", "name"=>"Truc Nguyen"}, {"id"=>"1572948246305248", "name"=>"\u9673\u67CF\u8FB0"}, {"id"=>"1218503764862082", "name"=>"Hajime Fujii"}, {"id"=>"224277987983612", "name"=>"\u3054\u3068\u3046 \u3068\u3088\u3072\u308D"}, {"id"=>"172446606430930", "name"=>"\u52A0\u85E4\u6EAA\u5C71"}, {"id"=>"10200362146132027", "name"=>"Christopher Antipolo Logronio"}, {"id"=>"10204551292876793", "name"=>"Gergely Nagy"}, {"id"=>"726011907475674", "name"=>"Sandro Magnani"}, {"id"=>"10203286208062087", "name"=>"Didier Claudon"}, {"id"=>"10203785691589958", "name"=>"Dayan Wieliam"}, {"id"=>"1340824342608596", "name"=>"Rodrigo J\u00FAles Marques"}, {"id"=>"10204049664232092", "name"=>"Suchada Pratchayathip"}, {"id"=>"218885938470035", "name"=>"Toshiyuki Maehara"}, {"id"=>"456120197888794", "name"=>"Bruno Setti"}], "paging"=>{"cursors"=>{"before"=>"ODgzOTMzMTM1MDMxNTUx", "after"=>"NDU2MTIwMTk3ODg4Nzk0"}, "next"=>"https://graph.facebook.com/v2.2/431753333699609_578969932311281/likes?access_token=EAACEdEose0cBAAZBHuE2v3R2d9oLhl0um6JUOqQ5l5Y7kQ272kujtQvEdGmHjuFIybTSA7JQ0oN6Jt6bnTQDmk5Vf8kURzesMZAZB8lGmWotfxZC7qUokI98fQDexmqV3gnO1j1ZBCyVcQiW5su052ubj98nvgythxRaSlx9HjkdZBBZAuV8gKj&limit=25&after=NDU2MTIwMTk3ODg4Nzk0"}};;2016-10-27T11:09:02+0000
431753333699609_578434372364837;YANMAR America exhibited tractors, construction equipment, UTVs and engines at the Green Industry & Equipment Expo (GIE+EXPO) in Louisville on October 19-21, 2016.;{"count"=>6};{"data"=>[{"id"=>"196220587500629", "name"=>"Koko Lat"}, {"id"=>"874349915971156", "name"=>"Md Sharifujjaman Shah"}, {"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"1572948246305248", "name"=>"\u9673\u67CF\u8FB0"}, {"id"=>"10153831413325069", "name"=>"Marc Steiner"}, {"id"=>"1546410612271486", "name"=>"Matt Moyer"}, {"id"=>"1739603979601119", "name"=>"Friedrich Marx GmbH & Co. KG"}, {"id"=>"1117429428308706", "name"=>"Athaullah Kutharathullah"}, {"id"=>"722495754440330", "name"=>"Julie Phuong"}, {"id"=>"106469533161538", "name"=>"Pawe\u0142 Zi\u00F3\u0142kowski"}, {"id"=>"487975688011061", "name"=>"Jarek Kowalec"}, {"id"=>"737117519702415", "name"=>"Atsushi Sasada"}, {"id"=>"764105826965449", "name"=>"Fumie Hashimoto"}, {"id"=>"1029728813802628", "name"=>"Joao Francisco S. Lopes"}, {"id"=>"1459143864410183", "name"=>"Tay Za"}, {"id"=>"1547925362161408", "name"=>"Pedro Ferreira"}, {"id"=>"861922417171538", "name"=>"Arni Stefani"}, {"id"=>"188129378210695", "name"=>"Khanh Vu"}, {"id"=>"1581501615403118", "name"=>"Masami Kawakami"}, {"id"=>"1104338822985726", "name"=>"Diego Saldanha"}, {"id"=>"753408901404203", "name"=>"Eddie Lorenzo Mora"}, {"id"=>"1638575893027013", "name"=>"Sorphorn Raksmey"}, {"id"=>"1845489369009750", "name"=>"Suchart Rachada Love"}, {"id"=>"673268236044474", "name"=>"Tilly Dobbe"}, {"id"=>"1514225235477957", "name"=>"Qui Nguyen"}], "paging"=>{"cursors"=>{"before"=>"MTk2MjIwNTg3NTAwNjI5", "after"=>"MTUxNDIyNTIzNTQ3Nzk1NwZDZD"}, "next"=>"https://graph.facebook.com/v2.2/431753333699609_578434372364837/likes?access_token=EAACEdEose0cBAAZBHuE2v3R2d9oLhl0um6JUOqQ5l5Y7kQ272kujtQvEdGmHjuFIybTSA7JQ0oN6Jt6bnTQDmk5Vf8kURzesMZAZB8lGmWotfxZC7qUokI98fQDexmqV3gnO1j1ZBCyVcQiW5su052ubj98nvgythxRaSlx9HjkdZBBZAuV8gKj&limit=25&after=MTUxNDIyNTIzNTQ3Nzk1NwZDZD"}};;2016-10-26T09:06:34+0000
431753333699609_575933625948245;Today’s video shows a transplanting event held outside Ho Chi Minh City on October 11. Farmers came from near and far to join the event which was held in cooperation with YANMAR AGRICULTURAL MACHINERY VIETNAM CO., LTD. Yanmar rice transplanters worked the fields and demonstrated their superior productivity and operability. An engaging day for all concerned! Take a look at the video below.;{"count"=>3};{"data"=>[{"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"1572948246305248", "name"=>"\u9673\u67CF\u8FB0"}, {"id"=>"224277987983612", "name"=>"\u3054\u3068\u3046 \u3068\u3088\u3072\u308D"}, {"id"=>"601333039973309", "name"=>"Arun Kumar"}, {"id"=>"1258622197493350", "name"=>"Adam Septian"}, {"id"=>"645554672182013", "name"=>"Kenichi Ishii"}, {"id"=>"806308289407856", "name"=>"Kazuyoshi  Saijo"}, {"id"=>"1426492564273257", "name"=>"Ko Win Zaw"}, {"id"=>"874349915971156", "name"=>"Md Sharifujjaman Shah"}, {"id"=>"10152832194824330", "name"=>"Truc Nguyen"}, {"id"=>"1279479902069551", "name"=>"Naoko Hihara"}, {"id"=>"396719330480465", "name"=>"Hoang Dieu"}, {"id"=>"722752411142312", "name"=>"Richard Nguyen"}, {"id"=>"753408901404203", "name"=>"Eddie Lorenzo Mora"}, {"id"=>"124567624661152", "name"=>"Jason Nosaj"}, {"id"=>"1340824342608596", "name"=>"Rodrigo J\u00FAles Marques"}, {"id"=>"10152888521091052", "name"=>"Sedat Bilgebay"}, {"id"=>"764105826965449", "name"=>"Fumie Hashimoto"}, {"id"=>"1104338822985726", "name"=>"Diego Saldanha"}, {"id"=>"1117429428308706", "name"=>"Athaullah Kutharathullah"}, {"id"=>"1509420539335724", "name"=>"\u0110\u1EE9c C\u00E2y"}, {"id"=>"286752628159358", "name"=>"Oda Shinya"}, {"id"=>"998799506813192", "name"=>"Obet Gatchalian"}, {"id"=>"613684612091561", "name"=>"Isao Kai"}, {"id"=>"742841635828312", "name"=>"Izumi Tuyen"}], "paging"=>{"cursors"=>{"before"=>"ODc1NzE1MzM5MTQwMTY5", "after"=>"NzQyODQxNjM1ODI4MzEy"}, "next"=>"https://graph.facebook.com/v2.2/431753333699609_575933625948245/likes?access_token=EAACEdEose0cBAAZBHuE2v3R2d9oLhl0um6JUOqQ5l5Y7kQ272kujtQvEdGmHjuFIybTSA7JQ0oN6Jt6bnTQDmk5Vf8kURzesMZAZB8lGmWotfxZC7qUokI98fQDexmqV3gnO1j1ZBCyVcQiW5su052ubj98nvgythxRaSlx9HjkdZBBZAuV8gKj&limit=25&after=NzQyODQxNjM1ODI4MzEy"}};[{"name"=>"Length", "text"=>"00:18"}];2016-10-21T10:04:52+0000
431753333699609_575416992666575;YANMAR America recently held its third annual Tailgate event on Friday, October 14. As well as enjoying an ample lunch, employees had a valuable opportunity to operate Yanmar’s equipment, playing games, competing in tournaments and get to know each other a little better. A good time was had by all!;{"count"=>4};{"data"=>[{"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"224277987983612", "name"=>"\u3054\u3068\u3046 \u3068\u3088\u3072\u308D"}, {"id"=>"491367351042421", "name"=>"Yanmar Marine"}, {"id"=>"865127883605782", "name"=>"Jayson Balog"}, {"id"=>"10205963671405244", "name"=>"Samih Shahuneez"}, {"id"=>"998799506813192", "name"=>"Obet Gatchalian"}, {"id"=>"10152340389816034", "name"=>"Sean Shohruh"}, {"id"=>"312324512293504", "name"=>"\u99AC\u570B\u537F"}, {"id"=>"406921492796132", "name"=>"\u6797\u9577\u7ACB"}, {"id"=>"172446606430930", "name"=>"\u52A0\u85E4\u6EAA\u5C71"}, {"id"=>"1340824342608596", "name"=>"Rodrigo J\u00FAles Marques"}, {"id"=>"918744434914165", "name"=>"Akira Kayukawa"}, {"id"=>"10153831413325069", "name"=>"Marc Steiner"}, {"id"=>"312893325777207", "name"=>"Roze Loffelt"}, {"id"=>"10204049664232092", "name"=>"Suchada Pratchayathip"}, {"id"=>"10152877602933801", "name"=>"Sharon Seet"}, {"id"=>"223509444694562", "name"=>"\u5CA9\u4F50\u9686"}, {"id"=>"764105826965449", "name"=>"Fumie Hashimoto"}, {"id"=>"511019885669790", "name"=>"Ishino  Fumitoshi"}, {"id"=>"1219298474798977", "name"=>"Edi Mendes"}, {"id"=>"1581501615403118", "name"=>"Masami Kawakami"}, {"id"=>"893450100718195", "name"=>"Arjen Barendse"}, {"id"=>"819350061449712", "name"=>"Yuuji Tsujimoto"}, {"id"=>"1734724763431926", "name"=>"\u52DD\u9593\u7530\u6A5F\u68B0\u5546\u4E8B\u682A\u5F0F\u4F1A\u793E"}, {"id"=>"742841635828312", "name"=>"Izumi Tuyen"}], "paging"=>{"cursors"=>{"before"=>"ODc1NzE1MzM5MTQwMTY5", "after"=>"NzQyODQxNjM1ODI4MzEy"}, "next"=>"https://graph.facebook.com/v2.2/431753333699609_575416992666575/likes?access_token=EAACEdEose0cBAAZBHuE2v3R2d9oLhl0um6JUOqQ5l5Y7kQ272kujtQvEdGmHjuFIybTSA7JQ0oN6Jt6bnTQDmk5Vf8kURzesMZAZB8lGmWotfxZC7qUokI98fQDexmqV3gnO1j1ZBCyVcQiW5su052ubj98nvgythxRaSlx9HjkdZBBZAuV8gKj&limit=25&after=NzQyODQxNjM1ODI4MzEy"}};;2016-10-20T10:15:21+0000
431753333699609_574460792762195;YANMAR is excited to be the OFFICIAL TOP MARINE PARTNER for the Louis Vuitton AMERICA'S CUP World Series Fukuoka, the First AMERICA’S CUP to be held in Asia. The Fukuoka competition will be held from November 18　to November 20, 2016 in Fukuoka, and will be the first time, since its inception in 1851, that the AMERICA’S CUP will be held in Asia.More details:　https://www.yanmar.com/global/news/2016/10/11/19476.html;{"count"=>9};{"data"=>[{"id"=>"878587645557839", "name"=>"Tomoko Murata"}, {"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"312893325777207", "name"=>"Roze Loffelt"}, {"id"=>"336408110060454", "name"=>"\u5C71\u672C \u308F\u3055\u3073\u5712"}, {"id"=>"646992635427085", "name"=>"Sano  Eiichi"}, {"id"=>"742841635828312", "name"=>"Izumi Tuyen"}, {"id"=>"10204344319441288", "name"=>"Lizbeth Manset"}, {"id"=>"753408901404203", "name"=>"Eddie Lorenzo Mora"}, {"id"=>"726011907475674", "name"=>"Sandro Magnani"}, {"id"=>"623165527791903", "name"=>"Uy\u1EC3n Mi"}, {"id"=>"764105826965449", "name"=>"Fumie Hashimoto"}, {"id"=>"10204551292876793", "name"=>"Gergely Nagy"}, {"id"=>"10203785691589958", "name"=>"Dayan Wieliam"}, {"id"=>"865127883605782", "name"=>"Jayson Balog"}, {"id"=>"751751428195584", "name"=>"Alex Ishiwatari"}, {"id"=>"874349915971156", "name"=>"Md Sharifujjaman Shah"}, {"id"=>"172446606430930", "name"=>"\u52A0\u85E4\u6EAA\u5C71"}, {"id"=>"872343959470184", "name"=>"Trudy Eikeren Van"}], "paging"=>{"cursors"=>{"before"=>"ODc4NTg3NjQ1NTU3ODM5", "after"=>"ODcyMzQzOTU5NDcwMTg0"}}};;2016-10-18T10:29:25+0000
431753333699609_572308649644076;Yanmar Asia (Singapore) Corporation and yanmar Co. Ltd. in collaboration with Pansar, recently participated at the Malaysia International Marine Expo 2016 (MIMEX 2016), an exhibition held from 27th to 29th September 2016.;{"count"=>2};{"data"=>[{"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"646992635427085", "name"=>"Sano  Eiichi"}, {"id"=>"10153789908556963", "name"=>"Manuel Armando Salazar Bravo"}, {"id"=>"1115393971880280", "name"=>"Gomez Juan"}, {"id"=>"758665870819002", "name"=>"Son Le"}, {"id"=>"874349915971156", "name"=>"Md Sharifujjaman Shah"}, {"id"=>"1219298474798977", "name"=>"Edi Mendes"}, {"id"=>"753408901404203", "name"=>"Eddie Lorenzo Mora"}, {"id"=>"998799506813192", "name"=>"Obet Gatchalian"}, {"id"=>"10205450443754615", "name"=>"Ika Widyastuti"}, {"id"=>"764105826965449", "name"=>"Fumie Hashimoto"}, {"id"=>"10204784002574839", "name"=>"Kasey Thren"}, {"id"=>"870380942974336", "name"=>"N\u00E1utica Mart\u00EDnez"}, {"id"=>"431753333699609", "name"=>"Yanmar Global"}, {"id"=>"223509444694562", "name"=>"\u5CA9\u4F50\u9686"}, {"id"=>"1026757677353935", "name"=>"XuXu Do"}, {"id"=>"10152087762597568", "name"=>"Kristian Devoy"}, {"id"=>"10202095827138204", "name"=>"Yoshie Nakagawara Ono"}, {"id"=>"751751428195584", "name"=>"Alex Ishiwatari"}, {"id"=>"1417113558541006", "name"=>"BERTO Talleres Navales"}, {"id"=>"673268236044474", "name"=>"Tilly Dobbe"}, {"id"=>"939808036052161", "name"=>"Thelmo Itchad"}, {"id"=>"10154994937601664", "name"=>"Andr\u00E9s Spies"}, {"id"=>"1547925362161408", "name"=>"Pedro Ferreira"}, {"id"=>"438564242991860", "name"=>"Chii Fa"}], "paging"=>{"cursors"=>{"before"=>"ODc1NzE1MzM5MTQwMTY5", "after"=>"NDM4NTY0MjQyOTkxODYw"}, "next"=>"https://graph.facebook.com/v2.2/431753333699609_572308649644076/likes?access_token=EAACEdEose0cBAAZBHuE2v3R2d9oLhl0um6JUOqQ5l5Y7kQ272kujtQvEdGmHjuFIybTSA7JQ0oN6Jt6bnTQDmk5Vf8kURzesMZAZB8lGmWotfxZC7qUokI98fQDexmqV3gnO1j1ZBCyVcQiW5su052ubj98nvgythxRaSlx9HjkdZBBZAuV8gKj&limit=25&after=NDM4NTY0MjQyOTkxODYw"}};;2016-10-14T09:50:20+0000
431753333699609_571846999690241;This Dutch fisheries and maritime fair is dedicated to investing in innovation in the field of technology and knowledge. The Holland Fisheries Event is caters to the fisheries and maritime sector and has an international character. The fair offers more than 70 domestic and foreign exhibitors the possibility to show their latest products and news to a wide audience. A place to network, to strengthen relationships and collaborate on future-proof innovations.;{"count"=>1};{"data"=>[{"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"725291070882245", "name"=>"Chisa Iwanaga"}, {"id"=>"1197415340301321", "name"=>"Rhodel Apostol"}, {"id"=>"438564242991860", "name"=>"Chii Fa"}, {"id"=>"872343959470184", "name"=>"Trudy Eikeren Van"}, {"id"=>"870380942974336", "name"=>"N\u00E1utica Mart\u00EDnez"}, {"id"=>"968340196522828", "name"=>"Naoki Maehara"}, {"id"=>"514358498765986", "name"=>"Kunimitsu Ashino"}, {"id"=>"998799506813192", "name"=>"Obet Gatchalian"}, {"id"=>"1027316150614864", "name"=>"Darwin Wilson"}, {"id"=>"747232138670696", "name"=>"Dana Van Kammen"}, {"id"=>"223509444694562", "name"=>"\u5CA9\u4F50\u9686"}, {"id"=>"10204049664232092", "name"=>"Suchada Pratchayathip"}, {"id"=>"10203785691589958", "name"=>"Dayan Wieliam"}, {"id"=>"751751428195584", "name"=>"Alex Ishiwatari"}, {"id"=>"1169568589735566", "name"=>"Leovineal P. Guadalupe"}, {"id"=>"346512848874081", "name"=>"\u1794\u17D2\u179A\u17BB\u179F \u1798\u17B7\u1793\u17B6"}], "paging"=>{"cursors"=>{"before"=>"ODc1NzE1MzM5MTQwMTY5", "after"=>"MzQ2NTEyODQ4ODc0MDgx"}}};;2016-10-13T10:47:30+0000
